#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2014	2018	2006	17282.59917	8271.678251	10.61492674	1
2014	2018	2005	5626.355579	3530.002221	4.31753663	1
2014	2018	2004	2539.856285	3049.40654	3.443681319	1
2014	2018	2003	605.4980916	1014.329884	0.825091575	1
2014	2018	2002	155.8200378	1166.455578	1.012591575	1
2014	2018	2001	0	344.2222222	0.125	1
2014	2018	2000	0	30.9375	0.03125	1
2014	2018	1999	0	89.55277778	0.0625	1
2014	2018	1997	0	20.11111111	0	1
2014	2019	2013	50910.30956	17	0	1
2014	2019	2012	47038.2699	1102.321644	0.43977591	1
2014	2019	2011	87331.47766	2082.604827	1.544386986	1
2014	2019	2010	77710.59612	4013.027376	3.460708899	1
2014	2019	2009	29651.34088	6902.625504	6.942673993	1
2014	2019	2008	22475.42533	12343.33233	10.7717033	1
2014	2019	2007	15337.42302	11206.39224	8.714606227	1
2014	2019	2006	7230.909171	8271.678251	4.610347985	1
2014	2019	2005	2237.217421	3530.002221	1.858287546	1
2014	2019	2004	937.0975512	3049.40654	1.148122711	1
2014	2019	2003	135.6654799	1014.329884	0.223443223	1
2014	2019	2002	0	1166.455578	0.285943223	1
2014	2019	2001	210.7585738	344.2222222	0	1
2014	2019	2000	0	30.9375	0	1
2014	2019	1999	0	89.55277778	0	1
2014	2019	1997	0	20.11111111	0	1
2014	2020	2013	53083.62747	17	0	1
2014	2020	2012	61620.78695	1102.321644	1.793345543	1
2014	2020	2011	110470.858	2082.604827	2.610500611	1
2014	2020	2010	99081.83964	4013.027376	2.781623932	1
2014	2020	2009	39505.30058	6902.625504	7.182593101	1
2014	2020	2008	29244.73573	12343.33233	11.43422619	1
2014	2020	2007	19391.47668	11206.39224	9.536195055	1
2014	2020	2006	9212.587104	8271.678251	4.756639194	1
2014	2020	2005	5012.934232	3530.002221	1.880494505	1
2014	2020	2004	1529.16938	3049.40654	1.221268315	1
2014	2020	2003	347.1000812	1014.329884	0.370306777	1
2014	2020	2002	0	1166.455578	0.370306777	1
2014	2020	2001	0	344.2222222	0.0625	1
2014	2020	2000	0	30.9375	0	1
2014	2020	1999	0	89.55277778	0	1
2014	2020	1997	0	20.11111111	0	1
2015	2016	2013	25601.5121	464.2320985	1.299867073	1
2015	2016	2012	56980.79207	829.4847969	3.353443389	1
2015	2016	2011	138858.3688	2955.462859	14.39940574	1
2015	2016	2010	133610.5414	5274.427225	26.31143854	1
2015	2016	2009	59664.66319	5271.507515	27.20118917	1
2015	2016	2008	67027.5908	8469.179012	44.02168715	1
2015	2016	2007	52918.96532	5619.879147	29.37056928	1
2015	2016	2006	44488.12045	6499.588011	31.4205116	1
2015	2016	2005	18055.93919	5148.148672	23.82981412	1
2015	2016	2004	10736.99619	1513.284879	5.450240184	1
2015	2016	2003	2000.418805	1072.7915	4.250762322	1
